 Pincode,State Code,Dispatch Center,Prepaid,Reverse Pickup,REPL,COD,Cash,fm_serviceble
638314,,Anthiyur_Thavittuplym_DPP (Tamil Nadu),Y,Y,N,Y,N,True
638315,,Anthiyur_Thavittuplym_DPP (Tamil Nadu),Y,Y,N,Y,N,True
638501,,Anthiyur_Thavittuplym_DPP (Tamil Nadu),Y,Y,N,Y,N,True
638502,,Anthiyur_Thavittuplym_DPP (Tamil Nadu),Y,Y,N,Y,N,True
638504,,Anthiyur_Thavittuplym_DPP (Tamil Nadu),Y,Y,N,Y,N,True
638656,,Dharapuram_Selavprabu_DPP (Tamil Nadu),Y,Y,N,Y,N,True
638672,,Dharapuram_Selavprabu_DPP (Tamil Nadu),Y,Y,N,Y,N,True
639113,,Velur_ChakraNgr_DPP (Tamil Nadu),Y,Y,N,Y,N,False
639117,,Velur_ChakraNgr_DPP (Tamil Nadu),Y,Y,N,Y,N,False
641669,,Palladam_Panapalayam_D (Tamil Nadu),Y,Y,N,Y,N,True
670102,,Thalassery_TempleGt_D (Kerala),Y,Y,Y,Y,Y,True
670103,,Thalassery_TempleGt_D (Kerala),Y,Y,Y,Y,Y,True
670104,,Thalassery_TempleGt_D (Kerala),Y,Y,Y,Y,Y,True
670111,,Thalassery_TempleGt_D (Kerala),Y,Y,Y,Y,Y,True
670141,,Taliparmba_Trichbrm_D (Kerala),Y,Y,Y,Y,Y,True
670144,,Taliparmba_Trichbrm_D (Kerala),Y,Y,Y,Y,Y,True
670562,,Taliparmba_Trichbrm_D (Kerala),Y,Y,Y,Y,Y,True
670563,,Taliparmba_Trichbrm_D (Kerala),Y,Y,Y,Y,Y,True
670564,,Taliparmba_Trichbrm_D (Kerala),Y,Y,Y,Y,Y,True
670593,,Kiliyanthara_Kelnpeedka_DPP (Kerala),Y,Y,N,Y,N,False
670601,,Taliparmba_Trichbrm_D (Kerala),Y,Y,Y,Y,Y,True
670612,,Kuthuparamba_IdstrlAr_D (Kerala),Y,Y,Y,Y,Y,True
670643,,Kuthuparamba_IdstrlAr_D (Kerala),Y,Y,Y,Y,Y,True
670649,,Thalassery_TempleGt_D (Kerala),Y,Y,Y,Y,Y,True
670651,,Peravoor_Pattamana_DPP (Kerala),Y,Y,N,Y,N,False
670661,,Thalassery_TempleGt_D (Kerala),Y,Y,Y,Y,Y,True
670671,,Thalassery_TempleGt_D (Kerala),Y,Y,Y,Y,Y,True
670672,,Thalassery_TempleGt_D (Kerala),Y,Y,Y,Y,Y,True
670673,,Peravoor_Pattamana_DPP (Kerala),Y,Y,N,Y,N,False
670674,,Peravoor_Pattamana_DPP (Kerala),Y,Y,N,Y,N,False
670675,,Thalassery_TempleGt_D (Kerala),Y,Y,Y,Y,Y,True
670677,,Peravoor_Pattamana_DPP (Kerala),Y,Y,N,Y,N,False
670692,,Thalassery_TempleGt_D (Kerala),Y,Y,Y,Y,Y,True
670693,,Kuthuparamba_IdstrlAr_D (Kerala),Y,Y,Y,Y,Y,True
670694,,Thalassery_TempleGt_D (Kerala),Y,Y,Y,Y,Y,True
670702,,Iritty_Visasngr_D (Kerala),Y,Y,Y,Y,Y,True
670703,,Iritty_kizhurkunnu_DPP (Kerala),Y,Y,N,Y,N,True
670704,,Kiliyanthara_Kelnpeedka_DPP (Kerala),Y,Y,N,Y,N,False
670705,,Iritty_kizhurkunnu_DPP (Kerala),Y,Y,N,Y,N,True
670706,,Kiliyanthara_Kelnpeedka_DPP (Kerala),Y,Y,N,Y,N,False
670741,,Thalassery_TempleGt_D (Kerala),Y,Y,Y,Y,Y,True
671322,,Manjeshwar_UppalaGt_D (Kerala),Y,Y,N,Y,N,True
671323,,Manjeshwar_UppalaGt_D (Kerala),Y,Y,N,Y,N,True
671324,,Manjeshwar_UppalaGt_D (Kerala),Y,Y,N,Y,N,True
671326,,Parappa_Vllrikndu_DPP (Kerala),Y,Y,N,Y,N,True
671348,,Manjeshwar_UppalaGt_D (Kerala),Y,Y,N,Y,N,True
671351,,Parappa_Vllrikndu_DPP (Kerala),Y,Y,N,Y,N,True
671532,,Parappa_Vllrikndu_DPP (Kerala),Y,Y,N,Y,N,True
671533,,Parappa_Vllrikndu_DPP (Kerala),Y,Y,N,Y,N,True
671541,,Kuttikol_MahavishnuCmpx_DPP (Kerala),Y,Y,N,Y,N,True
671543,,Kuttikol_MahavishnuCmpx_DPP (Kerala),Y,Y,N,Y,N,True
673001,,Kozhikode_Kakkancheri_L (Kerala),Y,Y,Y,Y,Y,True
673002,,Kozhikode_Kakkancheri_L (Kerala),Y,Y,Y,Y,Y,True
673003,,Kozhikode_Kakkancheri_L (Kerala),Y,Y,Y,Y,Y,True
673004,,Kozhikode_Kakkancheri_L (Kerala),Y,Y,Y,Y,Y,True
673007,,Kozhikode_Kakkancheri_L (Kerala),Y,Y,Y,Y,Y,True
673008,,Kozhikode_Kakkancheri_L (Kerala),Y,Y,Y,Y,Y,True
673015,,Kozhikode_Kakkancheri_L (Kerala),Y,Y,Y,Y,Y,True
673024,,Kozhikode_Kakkancheri_L (Kerala),Y,Y,Y,Y,Y,True
673032,,Kozhikode_Kakkancheri_L (Kerala),Y,Y,Y,Y,Y,True
673304,,Kozhikode_Kakkancheri_L (Kerala),Y,Y,Y,Y,Y,True
673306,,Kozhikode_Kakkancheri_L (Kerala),Y,Y,Y,Y,Y,True
673310,,Thalassery_TempleGt_D (Kerala),Y,Y,Y,Y,Y,True
673311,,Thalassery_TempleGt_D (Kerala),Y,Y,Y,Y,Y,True
673312,,Thalassery_TempleGt_D (Kerala),Y,Y,Y,Y,Y,True
673313,,Thalassery_TempleGt_D (Kerala),Y,Y,Y,Y,Y,True
673316,,Thalassery_TempleGt_D (Kerala),Y,Y,Y,Y,Y,True
673321,,Kozhikode_Kakkancheri_L (Kerala),Y,Y,Y,Y,Y,True
673328,,Kozhikode_Kakkancheri_L (Kerala),Y,Y,Y,Y,Y,True
673528,,Kakkayam_Kallanode_DPP (Kerala),Y,Y,N,Y,N,False
673570,,Kozhikode_Kakkancheri_L (Kerala),Y,Y,Y,Y,Y,True
673572,,Kozhikode_Kakkancheri_L (Kerala),Y,Y,Y,Y,Y,True
673581,,Vaduvanchal_TCBuldng_DPP (Kerala),Y,Y,N,Y,N,False
673583,,Kozhikode_Kakkancheri_L (Kerala),Y,Y,Y,Y,Y,True
673604,,Kozhikode_Kakkancheri_L (Kerala),Y,Y,Y,Y,Y,True
673611,,Kozhikode_Kakkancheri_L (Kerala),Y,Y,Y,Y,Y,True
673615,,Kakkayam_Kallanode_DPP (Kerala),Y,Y,N,Y,N,False
673616,,Kozhikode_Kakkancheri_L (Kerala),Y,Y,Y,Y,Y,True
673617,,Kozhikode_Kakkancheri_L (Kerala),Y,Y,Y,Y,Y,True
673631,,Kozhikode_Kakkancheri_L (Kerala),Y,Y,Y,Y,Y,True
673632,,Kozhikode_Kakkancheri_L (Kerala),Y,Y,Y,Y,Y,True
676122,,Pandikkad_Choorakkavu_DPP (Kerala),Y,Y,N,Y,N,False
676317,,Kozhikode_Kakkancheri_L (Kerala),Y,Y,Y,Y,Y,True
676521,,Pandikkad_Choorakkavu_DPP (Kerala),Y,Y,N,Y,N,False
676522,,Pandikkad_Choorakkavu_DPP (Kerala),Y,Y,N,Y,N,False
676523,,Pandikkad_Choorakkavu_DPP (Kerala),Y,Y,N,Y,N,False
676525,,Pandikkad_Choorakkavu_DPP (Kerala),Y,Y,N,Y,N,False
678101,,Nallepilly_Chittur_D (Kerala),Y,Y,Y,Y,Y,True
678591,,Karimba_Pnympdm_DPP (Kerala),Y,Y,N,Y,N,False
678597,,Karimba_Pnympdm_DPP (Kerala),Y,Y,N,Y,N,False
678632,,Karimba_Pnympdm_DPP (Kerala),Y,Y,N,Y,N,False
679326,,Pandikkad_Choorakkavu_DPP (Kerala),Y,Y,N,Y,N,False
683565,,Kunnathunad_Vallakudth_D (Kerala),Y,Y,N,Y,N,True
685563,,Kuthumkal_Rajakkad_DPP (Kerala),Y,Y,N,Y,N,False
685566,,Kuthumkal_Rajakkad_DPP (Kerala),Y,Y,N,Y,N,False
685571,,Rajamudy_PoothakuzhiyilBldg_DPP (Kerala),Y,Y,N,Y,N,True
685604,,Rajamudy_PoothakuzhiyilBldg_DPP (Kerala),Y,Y,N,Y,N,True
685618,,Kuthumkal_Rajakkad_DPP (Kerala),Y,Y,N,Y,N,False
685619,,Kuthumkal_Rajakkad_DPP (Kerala),Y,Y,N,Y,N,False
686547,,Ranni_Chethakhl_D (Kerala),Y,Y,Y,Y,Y,True
686664,,Koothattukulam_Oliyappuram_DPP (Kerala),Y,Y,N,Y,N,False
686681,,Kothamangalam_Kizake_D (Kerala),Y,Y,N,Y,N,True
686692,,Kothamangalam_Kizake_D (Kerala),Y,N,N,Y,N,True
686693,,Kothamangalam_Kizake_D (Kerala),Y,Y,N,Y,N,True
688534,,Kuthiathode_KSEB_DPP (Kerala),Y,Y,N,Y,N,False
689574,,Ramankary_Alappuzha_DPP (Kerala),Y,Y,N,Y,N,False
689583,,Tiruvalla_Peringara_D (Kerala),Y,Y,Y,Y,Y,True
689588,,Karukachal_Nedumkunam_D (Kerala),Y,Y,Y,Y,Y,True
689590,,Ramankary_Alappuzha_DPP (Kerala),Y,Y,N,Y,N,False
689592,,Ranni_Chethakhl_D (Kerala),Y,Y,Y,Y,Y,True
689595,,Ramankary_Alappuzha_DPP (Kerala),Y,Y,N,Y,N,False
689597,,Karukachal_Nedumkunam_D (Kerala),Y,Y,Y,Y,Y,True
689602,,Karukachal_Nedumkunam_D (Kerala),Y,Y,Y,Y,Y,True
689615,,Ranni_Chethakhl_D (Kerala),Y,Y,Y,Y,Y,True
690519,,Kollam_Kilikollur_H (Kerala),Y,Y,Y,Y,Y,True
690524,,Kollam_Kilikollur_H (Kerala),Y,Y,Y,Y,Y,True
690528,,Kollam_Kilikollur_H (Kerala),Y,Y,Y,Y,Y,True
690535,,Haripad_Sivakripa_D (Kerala),Y,Y,N,Y,N,True
690536,,Kollam_Kilikollur_H (Kerala),Y,Y,Y,Y,Y,True
690538,,Kollam_Kilikollur_H (Kerala),Y,Y,Y,Y,Y,True
690539,,Kollam_Kilikollur_H (Kerala),Y,Y,Y,Y,Y,True
690542,,Kollam_Kilikollur_H (Kerala),Y,Y,Y,Y,Y,True
690544,,Kollam_Kilikollur_H (Kerala),Y,Y,Y,Y,Y,True
690573,,Kollam_Kilikollur_H (Kerala),Y,Y,Y,Y,Y,True
691583,,Kollam_Kilikollur_H (Kerala),Y,Y,Y,Y,Y,True
691585,,Kollam_Kilikollur_H (Kerala),Y,Y,Y,Y,Y,True
695007,,Trivandrum_Mnanthla_H (Kerala),Y,Y,Y,Y,Y,True
695008,,Trivandrum_Mnanthla_H (Kerala),Y,Y,N,Y,N,True
695021,,Trivandrum_Mnanthla_H (Kerala),Y,Y,Y,Y,Y,True
695026,,Trivandrum_Mnanthla_H (Kerala),Y,Y,N,Y,N,True
695037,,Trivandrum_Mnanthla_H (Kerala),Y,Y,Y,Y,Y,True
695039,,Trivandrum_Mnanthla_H (Kerala),Y,Y,Y,Y,Y,True
695041,,Trivandrum_Mnanthla_H (Kerala),Y,Y,Y,Y,Y,True
695081,,Trivandrum_Mnanthla_H (Kerala),Y,Y,Y,Y,Y,True
695099,,Trivandrum_Mnanthla_H (Kerala),Y,Y,Y,Y,Y,True
695144,,Attingal_Central_D_2 (Kerala),Y,Y,Y,Y,Y,True
695302,,Attingal_Central_D_2 (Kerala),Y,Y,Y,Y,Y,True
695303,,Attingal_Central_D_2 (Kerala),Y,Y,Y,Y,Y,True
695307,,Attingal_Central_D_2 (Kerala),Y,Y,Y,Y,Y,True
695309,,Attingal_Central_D_2 (Kerala),Y,Y,N,Y,N,True
695312,,Attingal_Central_D_2 (Kerala),Y,Y,N,Y,N,True
695317,,Attingal_Central_D_2 (Kerala),Y,Y,Y,Y,Y,True
695544,,Nedumangad_WorldMarket_D (Kerala),Y,Y,Y,Y,Y,True
695557,,Nedumangad_WorldMarket_D (Kerala),Y,Y,N,Y,N,True
695574,,Kallikkad_Mutyvila_D (Kerala),Y,Y,Y,Y,Y,True
695588,,Trivandrum_Mnanthla_H (Kerala),Y,Y,Y,Y,Y,True
700094,,Kolkata_TrtllaRD_L (West Bengal),Y,Y,Y,Y,Y,True
700107,,Kolkata_TrtllaRD_L (West Bengal),Y,Y,Y,Y,Y,True
700115,,Madhyamgram_Barasat_L (West Bengal),Y,Y,N,Y,N,True
700116,,Madhyamgram_Barasat_L (West Bengal),Y,Y,N,Y,N,True
700162,,Kolkata_Maniktala_L (West Bengal),Y,Y,Y,Y,Y,True
700163,,Kolkata_Maniktala_L (West Bengal),Y,Y,Y,Y,Y,True
700303,,Kolkata_Dnkuni_L (West Bengal),Y,Y,Y,Y,Y,True
712122,,Kamarpukur_ChatiDPP_D (West Bengal),Y,Y,N,Y,N,True
712134,,Memari_IchprDPP_D (West Bengal),Y,Y,N,Y,N,True
712135,,Kalna_BsStdDPP_D (West Bengal),Y,Y,N,Y,N,True
712146,,Pandua_NvplyDPP_D (West Bengal),Y,Y,N,Y,N,True
712147,,Pandua_NvplyDPP_D (West Bengal),Y,Y,N,Y,N,True
712149,,Pandua_NvplyDPP_D (West Bengal),Y,Y,N,Y,N,True
712152,,Jamalpur_HalaraVlg_D (West Bengal),Y,Y,Y,Y,Y,True
712413,,Arambag_BalibDPP_D (West Bengal),Y,Y,N,Y,N,False
712426,,Ilipur_Dhanyahana_D (West Bengal),Y,Y,N,Y,N,True
712512,,Kalna_BsStdDPP_D (West Bengal),Y,Y,N,Y,N,True
712611,,Kamarpukur_ChatiDPP_D (West Bengal),Y,Y,N,Y,N,True
712612,,Kamarpukur_ChatiDPP_D (West Bengal),Y,Y,N,Y,N,True
712616,,Arambag_BalibDPP_D (West Bengal),Y,Y,N,Y,N,False
713122,,Kalna_BsStdDPP_D (West Bengal),Y,Y,N,Y,N,True
713132,,Nanoor_Central_DPP_1 (West Bengal),Y,Y,N,Y,N,True
713154,,Memari_IchprDPP_D (West Bengal),Y,Y,N,Y,N,True
713168,,Memari_IchprDPP_D (West Bengal),Y,Y,N,Y,N,True
713170,,Kalna_BsStdDPP_D (West Bengal),Y,Y,N,Y,N,True
713322,,Jamuria_RjngrDPP_D (West Bengal),Y,Y,N,Y,N,True
713344,,Jamuria_RjngrDPP_D (West Bengal),Y,Y,N,Y,N,True
713373,,Jamuria_RjngrDPP_D (West Bengal),Y,Y,N,Y,N,True
713380,,Nanoor_Central_DPP_1 (West Bengal),Y,Y,N,Y,N,True
713384,,Jamuria_RjngrDPP_D (West Bengal),Y,Y,N,Y,N,True
713401,,Memari_IchprDPP_D (West Bengal),Y,Y,N,Y,N,True
713405,,Kalna_BsStdDPP_D (West Bengal),Y,Y,N,Y,N,True
713409,,Kalna_BsStdDPP_D (West Bengal),Y,Y,N,Y,N,True
721121,,ChandroknaRD_Central_DPP_3 (West Bengal),Y,Y,N,Y,N,True
721123,,ChandroknaRD_Central_DPP_3 (West Bengal),Y,Y,N,Y,N,True
721125,,Gopibalbpr_GopiDPP_DC (West Bengal),Y,Y,N,Y,N,True
721127,,ChandroknaRD_Central_DPP_3 (West Bengal),Y,Y,N,Y,N,True
721128,,ChandroknaRD_Central_DPP_3 (West Bengal),Y,Y,N,Y,N,True
721130,,Kolaghat_GopalNgr_DPP (West Bengal),Y,Y,N,Y,N,True
721133,,Belda_DntnRD_DPP (West Bengal),Y,Y,N,Y,N,True
721137,,Kolaghat_Central_DPP_2 (West Bengal),Y,Y,N,Y,N,True
721151,,Kolaghat_GopalNgr_DPP (West Bengal),Y,Y,N,Y,N,True
721154,,Kolaghat_GopalNgr_DPP (West Bengal),Y,Y,N,Y,N,True
721157,,ChandroknaRD_Central_DPP_3 (West Bengal),Y,Y,N,Y,N,True
721159,,Gopibalbpr_GopiDPP_DC (West Bengal),Y,Y,N,Y,N,True
721172,,Kolaghat_Central_DPP_2 (West Bengal),Y,Y,N,Y,N,True
721201,,ChandroknaRD_Central_DPP_3 (West Bengal),Y,Y,N,Y,N,True
721211,,Ghatal_KrshDPP_D (West Bengal),Y,Y,N,Y,N,True
721212,,Ghatal_KrshDPP_D (West Bengal),Y,Y,N,Y,N,True
721222,,Ghatal_KrshDPP_D (West Bengal),Y,Y,N,Y,N,True
721232,,Ghatal_KrshDPP_D (West Bengal),Y,Y,N,Y,N,True
721242,,Kamarpukur_ChatiDPP_D (West Bengal),Y,Y,N,Y,N,True
721253,,ChandroknaRD_Central_DPP_3 (West Bengal),Y,Y,N,Y,N,True
721260,,ChandroknaRD_Central_DPP_3 (West Bengal),Y,Y,N,Y,N,True
721402,,Contai_Kanakpur_D (West Bengal),Y,Y,Y,Y,Y,True
721403,,Contai_Kanakpur_D (West Bengal),Y,Y,Y,Y,Y,True
721404,,Contai_Kanakpur_D (West Bengal),Y,Y,Y,Y,Y,True
721405,,Contai_Kanakpur_D (West Bengal),Y,Y,Y,Y,Y,True
721406,,Contai_Kanakpur_D (West Bengal),Y,Y,Y,Y,Y,True
721424,,Belda_DntnRD_DPP (West Bengal),Y,Y,N,Y,N,True
721428,,RamnagarWB_Nardanda_DPP (West Bengal),Y,Y,N,Y,N,False
721436,,Dantan_Barampura_DPP (West Bengal),Y,Y,N,Y,N,False
721441,,RamnagarWB_Nardanda_DPP (West Bengal),Y,Y,N,Y,N,False
721446,,RamnagarWB_Nardanda_DPP (West Bengal),Y,Y,N,Y,N,False
721451,,Belda_DntnRD_DPP (West Bengal),Y,Y,N,Y,N,True
721457,,Dantan_Barampura_DPP (West Bengal),Y,Y,N,Y,N,False
721502,,Jhargram_Raghunathpur_DPP (West Bengal),Y,Y,N,Y,N,False
721503,,Gopibalbpr_GopiDPP_DC (West Bengal),Y,Y,N,Y,N,True
721504,,Jhargram_Raghunathpur_DPP (West Bengal),Y,Y,N,Y,N,False
721505,,Jhargram_Raghunathpur_DPP (West Bengal),Y,Y,N,Y,N,False
721506,,Gopibalbpr_GopiDPP_DC (West Bengal),Y,Y,N,Y,N,True
721507,,Jhargram_Raghunathpur_DPP (West Bengal),Y,Y,N,Y,N,False
721513,,Jhargram_Raghunathpur_DPP (West Bengal),Y,Y,N,Y,N,False
721514,,Jhargram_Raghunathpur_DPP (West Bengal),Y,Y,N,Y,N,False
721515,,Jhargram_Raghunathpur_DPP (West Bengal),Y,Y,N,Y,N,False
721517,,Gopibalbpr_GopiDPP_DC (West Bengal),Y,Y,N,Y,N,True
721627,,Kolaghat_Central_DPP_2 (West Bengal),Y,Y,N,Y,N,True
721632,,Tamluk_Central_3_DPP (West Bengal),Y,Y,N,Y,N,False
721636,,Tamluk_Central_3_DPP (West Bengal),Y,Y,N,Y,N,False
721642,,Tamluk_Central_3_DPP (West Bengal),Y,Y,N,Y,N,False
721643,,Tamluk_Central_3_DPP (West Bengal),Y,Y,N,Y,N,False
721648,,Tamluk_Central_3_DPP (West Bengal),Y,Y,N,Y,N,False
721649,,Tamluk_Central_3_DPP (West Bengal),Y,Y,N,Y,N,False
721652,,Tamluk_Central_3_DPP (West Bengal),Y,Y,N,Y,N,False
721654,,Tamluk_Central_3_DPP (West Bengal),Y,Y,N,Y,N,False
721668,,Kolaghat_Central_DPP_2 (West Bengal),Y,Y,N,Y,N,True
722102,,Bankura_Kenduadihi_DPP (West Bengal),Y,Y,N,Y,N,False
722107,,Bankura_KeranDPP_D (West Bengal),Y,Y,N,Y,N,False
722111,,Barjora_PoliceStn_DPP (West Bengal),Y,Y,N,Y,N,False
722121,,Khatra_KoralDPP_D (West Bengal),Y,Y,N,Y,N,True
722122,,Bishnupur_StnRdDPP_D (West Bengal),Y,Y,N,Y,N,True
722132,,Chhatna_BankuraRd_DPP (West Bengal),Y,Y,N,Y,N,True
722135,,Khatra_KoralDPP_D (West Bengal),Y,Y,N,Y,N,True
722137,,Chhatna_BankuraRd_DPP (West Bengal),Y,Y,N,Y,N,True
722138,,MirzapurWB_VidyaDPP_D (West Bengal),Y,Y,N,Y,N,True
722141,,MirzapurWB_VidyaDPP_D (West Bengal),Y,Y,N,Y,N,True
722142,,Barjora_PoliceStn_DPP (West Bengal),Y,Y,N,Y,N,False
722145,,Onda_Rtnpur_DPP (West Bengal),Y,Y,N,Y,N,False
722146,,Bankura_Kenduadihi_DPP (West Bengal),Y,Y,N,Y,N,False
722147,,Bishnupur_StnRdDPP_D (West Bengal),Y,Y,N,Y,N,True
722152,,Bankura_Kenduadihi_DPP (West Bengal),Y,Y,N,Y,N,False
722154,,MirzapurWB_VidyaDPP_D (West Bengal),Y,Y,N,Y,N,True
722161,,MirzapurWB_VidyaDPP_D (West Bengal),Y,Y,N,Y,N,True
722168,,Barjora_PoliceStn_DPP (West Bengal),Y,Y,N,Y,N,True
722170,,Bankura_KeranDPP_D (West Bengal),Y,Y,N,Y,N,False
722171,,Khatra_KoralDPP_D (West Bengal),Y,Y,N,Y,N,True
722172,,Chhatna_BankuraRd_DPP (West Bengal),Y,Y,N,Y,N,True
722174,,Onda_Rtnpur_DPP (West Bengal),Y,Y,N,Y,N,False
722179,,Onda_Rtnpur_DPP (West Bengal),Y,Y,N,Y,N,False
722180,,Bankura_KeranDPP_D (West Bengal),Y,Y,N,Y,N,False
722202,,Barjora_PoliceStn_DPP (West Bengal),Y,Y,N,Y,N,False
722203,,Bankura_KeranDPP_D (West Bengal),Y,Y,N,Y,N,False
722204,,Barjora_PoliceStn_DPP (West Bengal),Y,Y,N,Y,N,True
722206,,Sonamukhi_Central_DPP_1 (West Bengal),Y,Y,N,Y,N,True
722207,,Sonamukhi_Central_DPP_1 (West Bengal),Y,Y,N,Y,N,True
722208,,Barjora_PoliceStn_DPP (West Bengal),Y,Y,N,Y,N,True
723102,,Purulia_GariDPP_D (West Bengal),Y,Y,N,Y,N,True
723104,,Purulia_GariDPP_D (West Bengal),Y,Y,N,Y,N,True
723131,,Manbazar_Central_DPP_1 (West Bengal),Y,Y,N,Y,N,True
723146,,Para_Dubra_DPP (West Bengal),Y,N,N,Y,Y,False
723155,,Para_Dubra_DPP (West Bengal),Y,N,N,Y,Y,False
723157,,Rghunthpur_barkarRd_D (West Bengal),Y,Y,Y,Y,Y,True
723168,,Rghunthpur_barkarRd_D (West Bengal),Y,Y,N,Y,N,True
723202,,Jhalda_GMukrDPP_D (West Bengal),Y,Y,N,Y,N,True
723212,,Jhalda_GMukrDPP_D (West Bengal),Y,Y,N,Y,N,True
723213,,Jhalda_GMukrDPP_D (West Bengal),Y,Y,N,Y,N,True
731202,,Rampurhat_Dangram_DPP (West Bengal),Y,Y,N,Y,N,True
731204,,Bolpur_Surul_DPP (West Bengal),Y,Y,N,Y,N,True
731215,,Nanoor_Central_DPP_1 (West Bengal),Y,Y,N,Y,N,True
731216,,Rampurhat_Dangram_DPP (West Bengal),Y,Y,N,Y,N,True
731236,,Bolpur_Surul_DPP (West Bengal),Y,Y,N,Y,N,True
731240,,Nanoor_Central_DPP_1 (West Bengal),Y,Y,N,Y,N,True
731241,,Rampurhat_Dangram_DPP (West Bengal),Y,Y,N,Y,N,True
731243,,Rampurhat_Dangram_DPP (West Bengal),Y,Y,N,Y,N,True
731244,,Khargram_BoiDPP_D (West Bengal),Y,Y,N,Y,N,True
731301,,Nanoor_Central_DPP_1 (West Bengal),Y,Y,N,Y,N,True
731303,,Nanoor_Central_DPP_1 (West Bengal),Y,Y,N,Y,N,True
732123,,Chanchal_Nayatola_DPP (West Bengal),Y,Y,N,Y,N,False
732125,,Chanchal_ChitholiaRd_DPP (West Bengal),Y,Y,N,Y,N,False
732139,,Chanchal_Nayatola_DPP (West Bengal),Y,Y,N,Y,N,False
732140,,Chanchal_ChitholiaRd_DPP (West Bengal),Y,Y,N,Y,N,False
732207,,Kaliachak_LICDPP_D (West Bengal),Y,Y,N,Y,N,False
732215,,Farakka_BngrmDPP_D (West Bengal),Y,Y,N,Y,N,True
733102,,Balurghat_AkhirDPP_D (West Bengal),Y,Y,N,Y,N,True
733103,,Balurghat_AkhirDPP_D (West Bengal),Y,Y,N,Y,N,True
733121,,Kaliyaganj_Central_DPP_1 (West Bengal),Y,Y,N,Y,N,True
733124,,Gangarmpur_KhdimDPP_D (West Bengal),Y,Y,N,Y,N,True
733125,,Kaliyaganj_Central_DPP_1 (West Bengal),Y,Y,N,Y,N,True
733127,,Gangarampr_FulbaDPP_D (West Bengal),Y,Y,N,Y,N,True
733129,,Kaliyaganj_Central_DPP_1 (West Bengal),Y,Y,N,Y,N,True
733132,,Kaliyaganj_Central_DPP_1 (West Bengal),Y,Y,N,Y,N,True
733133,,Gangarampr_FulbaDPP_D (West Bengal),Y,Y,N,Y,N,False
733140,,Gangarampr_FulbaDPP_D (West Bengal),Y,Y,N,Y,N,True
733141,,Gangarampr_FulbaDPP_D (West Bengal),Y,Y,N,Y,N,True
733142,,Gangarampr_FulbaDPP_D (West Bengal),Y,Y,N,Y,N,True
733145,,Balurghat_AkhirDPP_D (West Bengal),Y,Y,N,Y,N,False
733158,,Gangarampr_FulbaDPP_D (West Bengal),Y,Y,N,Y,N,False
733201,,Dalkhola_SubhashPally_DPP (West Bengal),Y,Y,N,Y,N,False
733202,,Islampure_Kalkchu_DPP (West Bengal),Y,Y,N,Y,N,True
733207,,Bhagabati_DasparaRd_DPP (West Bengal),Y,Y,N,Y,N,False
733208,,Lodhan_Gachhinagar_DPP (West Bengal),Y,Y,N,Y,N,False
733209,,Surjapur_Kanki_DPP (West Bengal),Y,Y,N,Y,N,True
733210,,Lodhan_Gachhinagar_DPP (West Bengal),Y,Y,N,Y,N,False
733215,,Dalkhola_SubhashPally_DPP (West Bengal),Y,Y,N,Y,N,False
734204,,Kurseong_ABPath_D (West Bengal),Y,Y,Y,Y,Y,True
734209,,Sonada_Jorkhla_DPP (West Bengal),Y,Y,N,Y,N,False
734213,,TistaBazar_TeestaBridge_DPP (West Bengal),Y,Y,N,Y,N,True
734222,,TistaBazar_TeestaBridge_DPP (West Bengal),Y,Y,N,Y,N,True
734312,,TistaBazar_TeestaBridge_DPP (West Bengal),Y,Y,N,Y,N,True
734313,,Mungpoo_Chawrasta_DPP (West Bengal),Y,Y,N,Y,N,False
734321,,TistaBazar_TeestaBridge_DPP (West Bengal),Y,Y,N,Y,N,True
734425,,Bagdogra_Kadopani_D (West Bengal),Y,Y,Y,Y,Y,True
734431,,Bagdogra_Kadopani_D (West Bengal),Y,Y,Y,Y,Y,True
734436,,Bagdogra_Kadopani_D (West Bengal),Y,Y,Y,Y,Y,True
735122,,Mekhliganj_WardNo7_DPP (West Bengal),Y,Y,N,Y,N,False
735204,,Birpara_BirparaClg_DPP (West Bengal),Y,Y,Y,Y,Y,False
735208,,Jaigaon_DrgaonRd_D (West Bengal),Y,Y,N,Y,N,True
735210,,Mainaguri_MilpaDPP_D (West Bengal),Y,Y,N,Y,N,True
735213,,Birpara_BirparaClg_DPP (West Bengal),Y,Y,Y,Y,Y,False
735216,,Birpara_BirparaClg_DPP (West Bengal),Y,Y,Y,Y,Y,False
735217,,Kalchini_ModiLDPP_D (West Bengal),Y,Y,N,Y,N,True
735224,,Mainaguri_MilpaDPP_D (West Bengal),Y,Y,N,Y,N,True
735228,,Birpara_BirparaClg_DPP (West Bengal),Y,Y,Y,Y,Y,False
735235,,Mainaguri_MilpaDPP_D (West Bengal),Y,Y,N,Y,N,True
735305,,Mainaguri_MilpaDPP_D (West Bengal),Y,Y,N,Y,N,True
736131,,Barobisha_NatAimDPP_D (West Bengal),Y,Y,N,Y,N,True
736145,,Sitai_Nagarsitai_DPP (West Bengal),Y,Y,N,Y,N,True
736167,,Sitai_Nagarsitai_DPP (West Bengal),Y,Y,N,Y,N,True
736168,,Sitai_Nagarsitai_DPP (West Bengal),Y,Y,N,Y,N,True
